record_id,sender_account,receiver_account,amount,currency,timestamp,reference,channel,region,status
REC004669,SND03447,RCV09446,82.00.00,USD,2026-08-31T23:46:00Z,REF-5704,SWIFT,APAC,SETTLED
REC004670,SND08702,RCV02473,96.00.00,USD,2026-08-31T01:27:00Z,REF-28840,SWIFT,APAC,SETTLED
REC004671,SND05098,RCV08292,9.00.00,USD,2026-08-31T01:30:00Z,REF-26505,SWIFT,APAC,SETTLED
REC004672,SND07625,RCV05072,52.00.00,USD,2026-08-31T06:18:00Z,REF-23002,SWIFT,APAC,SETTLED
REC004673,SND01811,RCV09229,25.00.00,USD,2026-08-31T09:23:00Z,REF-18183,SWIFT,APAC,SETTLED
REC004674,SND04530,RCV01203,64.00.00,USD,2026-08-31T17:01:00Z,REF-30397,SWIFT,APAC,SETTLED
REC004675,SND06828,RCV07215,22.00.00,USD,2026-08-31T13:50:00Z,REF-21474,SWIFT,APAC,SETTLED
REC004676,SND02096,RCV05985,62.00.00,USD,2026-08-31T21:49:00Z,REF-20295,SWIFT,APAC,SETTLED
REC004677,SND01500,RCV01044,69.00.00,USD,2026-08-31T17:46:00Z,REF-24021,SWIFT,APAC,SETTLED
REC004678,SND04947,RCV09143,71.00.00,USD,2026-08-31T18:01:00Z,REF-17523,SWIFT,APAC,SETTLED
REC004679,SND04110,RCV04060,32.00.00,USD,2026-08-31T07:58:00Z,REF-7087,SWIFT,APAC,SETTLED
REC004680,SND04860,RCV04433,43.00.00,USD,2026-08-31T11:08:00Z,REF-27169,SWIFT,APAC,SETTLED
REC004681,SND02179,RCV00197,62.00.00,USD,2026-08-31T22:25:00Z,REF-15298,SWIFT,APAC,SETTLED
REC004682,SND03842,RCV01901,59.00.00,USD,2026-08-31T03:07:00Z,REF-4723,SWIFT,APAC,SETTLED
REC004683,SND06653,RCV01659,78.00.00,USD,2026-08-31T12:40:00Z,REF-18845,SWIFT,APAC,SETTLED
REC004684,SND00280,RCV01234,24.00.00,USD,2026-08-31T14:26:00Z,REF-6792,SWIFT,APAC,SETTLED
REC004685,SND07549,RCV07591,18.00.00,USD,2026-08-31T12:40:00Z,REF-3932,SWIFT,APAC,SETTLED
REC004686,SND03476,RCV09289,3.00.00,USD,2026-08-31T10:26:00Z,REF-4440,SWIFT,APAC,SETTLED
REC004687,SND08593,RCV02722,42.00.00,USD,2026-08-31T02:28:00Z,REF-10707,SWIFT,APAC,SETTLED
REC004688,SND00105,RCV07098,5.00.00,USD,2026-08-31T20:01:00Z,REF-13489,SWIFT,APAC,SETTLED
REC004689,SND08430,RCV01531,60.00.00,USD,2026-08-31T13:38:00Z,REF-13146,SWIFT,APAC,SETTLED
REC004690,SND04607,RCV01086,85.00.00,USD,2026-08-31T17:09:00Z,REF-13107,SWIFT,APAC,SETTLED
REC004691,SND06202,RCV03992,40.00.00,USD,2026-08-31T17:42:00Z,REF-1212,SWIFT,APAC,SETTLED
REC004692,SND00789,RCV01392,53.00.00,USD,2026-08-31T19:09:00Z,REF-7454,SWIFT,APAC,SETTLED
REC004693,SND00133,RCV09058,41.00.00,USD,2026-08-31T01:59:00Z,REF-11711,SWIFT,APAC,SETTLED
REC004694,SND00546,RCV00847,90.00.00,USD,2026-08-31T12:44:00Z,REF-30346,SWIFT,APAC,SETTLED
REC004695,SND06792,RCV00110,19.00.00,USD,2026-08-31T04:12:00Z,REF-28021,SWIFT,APAC,SETTLED
REC004696,SND01685,RCV05377,55.00.00,USD,2026-08-31T03:33:00Z,REF-12903,SWIFT,APAC,SETTLED
REC004697,SND04249,RCV09560,52.00.00,USD,2026-08-31T18:40:00Z,REF-2950,SWIFT,APAC,SETTLED
REC004698,SND09168,RCV00233,85.00.00,USD,2026-08-31T22:44:00Z,REF-20042,SWIFT,APAC,SETTLED
REC004699,SND09561,RCV05025,64.00.00,USD,2026-08-31T19:58:00Z,REF-8460,SWIFT,APAC,SETTLED
REC004700,SND08042,RCV01105,90.00.00,USD,2026-08-31T20:49:00Z,REF-15293,SWIFT,APAC,SETTLED
REC004701,SND06235,RCV06162,88.00.00,USD,2026-08-31T00:12:00Z,REF-24243,SWIFT,APAC,SETTLED
REC004702,SND03749,RCV05621,9.00.00,USD,2026-08-31T05:12:00Z,REF-29905,SWIFT,APAC,SETTLED
REC004703,SND03456,RCV01468,32.00.00,USD,2026-08-31T17:05:00Z,REF-29991,SWIFT,APAC,SETTLED
REC004704,SND07960,RCV04128,8.00.00,USD,2026-08-31T17:33:00Z,REF-9115,SWIFT,APAC,SETTLED
REC004705,SND00399,RCV01548,95.00.00,USD,2026-08-31T07:19:00Z,REF-23133,SWIFT,APAC,SETTLED
REC004706,SND08313,RCV09971,45.00.00,USD,2026-08-31T03:15:00Z,REF-15008,SWIFT,APAC,SETTLED
REC004707,SND09956,RCV01232,73.00.00,USD,2026-08-31T02:13:00Z,REF-17458,SWIFT,APAC,SETTLED
REC004708,SND08399,RCV07791,42.00.00,USD,2026-08-31T08:46:00Z,REF-17688,SWIFT,APAC,SETTLED
REC004709,SND03297,RCV01056,91.00.00,USD,2026-08-31T17:13:00Z,REF-14706,SWIFT,APAC,SETTLED
REC004710,SND00326,RCV00430,28.00.00,USD,2026-08-31T04:05:00Z,REF-9579,SWIFT,APAC,SETTLED
REC004711,SND03627,RCV07505,3.00.00,USD,2026-08-31T15:24:00Z,REF-6510,SWIFT,APAC,SETTLED
REC004712,SND02205,RCV05317,48.00.00,USD,2026-08-31T21:47:00Z,REF-18942,SWIFT,APAC,SETTLED
REC004713,SND04358,RCV02577,39.00.00,USD,2026-08-31T15:21:00Z,REF-26885,SWIFT,APAC,SETTLED
REC004714,SND00020,RCV03372,39.00.00,USD,2026-08-31T19:26:00Z,REF-19217,SWIFT,APAC,SETTLED
REC004715,SND09234,RCV06942,29.00.00,USD,2026-08-31T07:44:00Z,REF-21598,SWIFT,APAC,SETTLED
REC004716,SND03718,RCV02645,18.00.00,USD,2026-08-31T00:49:00Z,REF-27301,SWIFT,APAC,SETTLED
REC004717,SND05968,RCV01540,6.00.00,USD,2026-08-31T00:43:00Z,REF-2745,SWIFT,APAC,SETTLED
REC004718,SND09376,RCV06610,41.00.00,USD,2026-08-31T00:24:00Z,REF-2545,SWIFT,APAC,SETTLED
REC004719,SND00157,RCV05108,70.00.00,USD,2026-08-31T10:32:00Z,REF-18896,SWIFT,APAC,SETTLED
REC004720,SND04630,RCV04995,41.00.00,USD,2026-08-31T03:02:00Z,REF-16689,SWIFT,APAC,SETTLED
REC004721,SND08653,RCV06617,3.00.00,USD,2026-08-31T07:26:00Z,REF-12807,SWIFT,APAC,SETTLED
REC004722,SND00964,RCV08130,52.00.00,USD,2026-08-31T17:50:00Z,REF-25959,SWIFT,APAC,SETTLED
REC004723,SND00482,RCV03075,9.00.00,USD,2026-08-31T20:21:00Z,REF-16593,SWIFT,APAC,SETTLED
REC004724,SND05856,RCV06299,68.00.00,USD,2026-08-31T20:32:00Z,REF-13010,SWIFT,APAC,SETTLED
REC004725,SND04783,RCV09918,77.00.00,USD,2026-08-31T05:36:00Z,REF-8374,SWIFT,APAC,SETTLED
REC004726,SND04852,RCV00851,4.00.00,USD,2026-08-31T03:55:00Z,REF-9640,SWIFT,APAC,SETTLED
REC004727,SND02229,RCV00114,77.00.00,USD,2026-08-31T15:39:00Z,REF-28721,SWIFT,APAC,SETTLED
REC004728,SND09754,RCV05011,85.00.00,USD,2026-08-31T09:53:00Z,REF-9894,SWIFT,APAC,SETTLED
REC004729,SND08776,RCV06212,27.00.00,USD,2026-08-31T02:07:00Z,REF-4827,SWIFT,APAC,SETTLED
REC004730,SND00602,RCV09635,35.00.00,USD,2026-08-31T11:46:00Z,REF-25113,SWIFT,APAC,SETTLED
REC004731,SND07363,RCV01660,33.00.00,USD,2026-08-31T19:58:00Z,REF-31424,SWIFT,APAC,SETTLED
REC004732,SND02199,RCV05522,18.00.00,USD,2026-08-31T12:16:00Z,REF-7726,SWIFT,APAC,SETTLED
REC004733,SND01828,RCV00452,98.00.00,USD,2026-08-31T01:48:00Z,REF-20522,SWIFT,APAC,SETTLED
REC004734,SND08072,RCV05230,4.00.00,USD,2026-08-31T08:01:00Z,REF-2304,SWIFT,APAC,SETTLED
REC004735,SND01223,RCV07830,30.00.00,USD,2026-08-31T08:16:00Z,REF-22337,SWIFT,APAC,SETTLED
REC004736,SND01979,RCV04007,8.00.00,USD,2026-08-31T02:43:00Z,REF-30282,SWIFT,APAC,SETTLED
REC004737,SND01026,RCV00382,4.00.00,USD,2026-08-31T02:42:00Z,REF-5218,SWIFT,APAC,SETTLED
REC004738,SND05045,RCV00668,65.00.00,USD,2026-08-31T05:12:00Z,REF-22787,SWIFT,APAC,SETTLED
REC004739,SND06748,RCV01712,96.00.00,USD,2026-08-31T10:03:00Z,REF-6362,SWIFT,APAC,SETTLED
REC004740,SND04260,RCV03184,34.00.00,USD,2026-08-31T20:48:00Z,REF-23852,SWIFT,APAC,SETTLED
REC004741,SND01593,RCV08826,67.00.00,USD,2026-08-31T09:51:00Z,REF-10344,SWIFT,APAC,SETTLED
REC004742,SND05263,RCV03935,23.00.00,USD,2026-08-31T21:08:00Z,REF-18769,SWIFT,APAC,SETTLED
REC004743,SND00314,RCV01623,42.00.00,USD,2026-08-31T18:47:00Z,REF-28231,SWIFT,APAC,SETTLED
REC004744,SND00945,RCV07164,46.00.00,USD,2026-08-31T01:00:00Z,REF-31296,SWIFT,APAC,SETTLED
REC004745,SND01986,RCV01296,36.00.00,USD,2026-08-31T00:17:00Z,REF-14563,SWIFT,APAC,SETTLED
REC004746,SND03645,RCV02168,19.00.00,USD,2026-08-31T07:11:00Z,REF-14882,SWIFT,APAC,SETTLED
REC004747,SND05163,RCV02831,38.00.00,USD,2026-08-31T22:14:00Z,REF-1933,SWIFT,APAC,SETTLED
REC004748,SND05797,RCV03039,17.00.00,USD,2026-08-31T14:34:00Z,REF-5225,SWIFT,APAC,SETTLED
REC004749,SND02657,RCV03295,53.00.00,USD,2026-08-31T01:14:00Z,REF-17051,SWIFT,APAC,SETTLED
REC004750,SND04690,RCV02451,5.00.00,USD,2026-08-31T03:33:00Z,REF-691,SWIFT,APAC,SETTLED
REC004751,SND03180,RCV04407,98.00.00,USD,2026-08-31T09:37:00Z,REF-6084,SWIFT,APAC,SETTLED
REC004752,SND05575,RCV03108,89.00.00,USD,2026-08-31T02:35:00Z,REF-27993,SWIFT,APAC,SETTLED
REC004753,SND01773,RCV00825,22.00.00,USD,2026-08-31T17:49:00Z,REF-11900,SWIFT,APAC,SETTLED
REC004754,SND03680,RCV03613,44.00.00,USD,2026-08-31T10:25:00Z,REF-2925,SWIFT,APAC,SETTLED
REC004755,SND09581,RCV04659,93.00.00,USD,2026-08-31T03:31:00Z,REF-31459,SWIFT,APAC,SETTLED
REC004756,SND03814,RCV01259,4.00.00,USD,2026-08-31T13:19:00Z,REF-16877,SWIFT,APAC,SETTLED
REC004757,SND01969,RCV05263,17.00.00,USD,2026-08-31T21:17:00Z,REF-20663,SWIFT,APAC,SETTLED
REC004758,SND00849,RCV02490,21.00.00,USD,2026-08-31T20:55:00Z,REF-22500,SWIFT,APAC,SETTLED
REC004759,SND07702,RCV02500,98.00.00,USD,2026-08-31T20:39:00Z,REF-4797,SWIFT,APAC,SETTLED
REC004760,SND05509,RCV01537,35.00.00,USD,2026-08-31T17:40:00Z,REF-16157,SWIFT,APAC,SETTLED
REC004761,SND02894,RCV06719,49.00.00,USD,2026-08-31T15:20:00Z,REF-788,SWIFT,APAC,SETTLED
REC004762,SND07789,RCV00772,75.00.00,USD,2026-08-31T00:02:00Z,REF-11660,SWIFT,APAC,SETTLED
REC004763,SND06573,RCV03214,93.00.00,USD,2026-08-31T03:20:00Z,REF-21149,SWIFT,APAC,SETTLED
REC004764,SND02104,RCV03894,14.00.00,USD,2026-08-31T10:33:00Z,REF-24069,SWIFT,APAC,SETTLED
REC004765,SND09920,RCV08103,13.00.00,USD,2026-08-31T01:00:00Z,REF-18792,SWIFT,APAC,SETTLED
REC004766,SND07720,RCV08286,77.00.00,USD,2026-08-31T15:21:00Z,REF-20510,SWIFT,APAC,SETTLED
REC004767,SND08003,RCV07664,62.00.00,USD,2026-08-31T08:46:00Z,REF-7852,SWIFT,APAC,SETTLED
REC004768,SND07014,RCV07022,10.00.00,USD,2026-08-31T17:39:00Z,REF-23415,SWIFT,APAC,SETTLED
REC004769,SND01341,RCV04477,4.00.00,USD,2026-08-31T20:34:00Z,REF-11157,SWIFT,APAC,SETTLED
REC004770,SND09446,RCV07798,96.00.00,USD,2026-08-31T09:08:00Z,REF-14219,SWIFT,APAC,SETTLED
REC004771,SND03164,RCV06964,44.00.00,USD,2026-08-31T11:22:00Z,REF-16947,SWIFT,APAC,SETTLED
REC004772,SND05212,RCV05150,89.00.00,USD,2026-08-31T14:29:00Z,REF-2778,SWIFT,APAC,SETTLED
REC004773,SND07382,RCV02378,6.00.00,USD,2026-08-31T06:35:00Z,REF-25224,SWIFT,APAC,SETTLED
REC004774,SND00032,RCV05260,9.00.00,USD,2026-08-31T21:28:00Z,REF-11793,SWIFT,APAC,SETTLED
REC004775,SND07182,RCV07460,38.00.00,USD,2026-08-31T19:24:00Z,REF-32561,SWIFT,APAC,SETTLED
REC004776,SND08543,RCV04672,34.00.00,USD,2026-08-31T08:14:00Z,REF-12384,SWIFT,APAC,SETTLED
REC004777,SND04295,RCV07706,88.00.00,USD,2026-08-31T09:00:00Z,REF-506,SWIFT,APAC,SETTLED
REC004778,SND01046,RCV09024,12.00.00,USD,2026-08-31T22:53:00Z,REF-22929,SWIFT,APAC,SETTLED
REC004779,SND08386,RCV03392,30.00.00,USD,2026-08-31T21:18:00Z,REF-4733,SWIFT,APAC,SETTLED
REC004780,SND09015,RCV00531,82.00.00,USD,2026-08-31T07:31:00Z,REF-17262,SWIFT,APAC,SETTLED
REC004781,SND02637,RCV00372,74.00.00,USD,2026-08-31T12:59:00Z,REF-6766,SWIFT,APAC,SETTLED
REC004782,SND08799,RCV07836,2.00.00,USD,2026-08-31T03:13:00Z,REF-13079,SWIFT,APAC,SETTLED
REC004783,SND05515,RCV09091,98.00.00,USD,2026-08-31T15:17:00Z,REF-20650,SWIFT,APAC,SETTLED
REC004784,SND02894,RCV03952,90.00.00,USD,2026-08-31T04:23:00Z,REF-15311,SWIFT,APAC,SETTLED
REC004785,SND05574,RCV06990,85.00.00,USD,2026-08-31T19:17:00Z,REF-26218,SWIFT,APAC,SETTLED
REC004786,SND08871,RCV00906,74.00.00,USD,2026-08-31T19:55:00Z,REF-31611,SWIFT,APAC,SETTLED
REC004787,SND09405,RCV00449,20.00.00,USD,2026-08-31T00:40:00Z,REF-28837,SWIFT,APAC,SETTLED
REC004788,SND04898,RCV01588,93.00.00,USD,2026-08-31T01:19:00Z,REF-27186,SWIFT,APAC,SETTLED
REC004789,SND04226,RCV02104,25.00.00,USD,2026-08-31T06:20:00Z,REF-31128,SWIFT,APAC,SETTLED
REC004790,SND01134,RCV07902,22.00.00,USD,2026-08-31T10:46:00Z,REF-22376,SWIFT,APAC,SETTLED
REC004791,SND06629,RCV08497,61.00.00,USD,2026-08-31T13:35:00Z,REF-20834,SWIFT,APAC,SETTLED
REC004792,SND08817,RCV09335,95.00.00,USD,2026-08-31T14:37:00Z,REF-27771,SWIFT,APAC,SETTLED
REC004793,SND06255,RCV08057,76.00.00,USD,2026-08-31T18:07:00Z,REF-31625,SWIFT,APAC,SETTLED
REC004794,SND00689,RCV09678,64.00.00,USD,2026-08-31T01:25:00Z,REF-3340,SWIFT,APAC,SETTLED
REC004795,SND03708,RCV02467,40.00.00,USD,2026-08-31T08:03:00Z,REF-17277,SWIFT,APAC,SETTLED
REC004796,SND02263,RCV05053,60.00.00,USD,2026-08-31T08:23:00Z,REF-27700,SWIFT,APAC,SETTLED
REC004797,SND01894,RCV06904,99.00.00,USD,2026-08-31T03:59:00Z,REF-9533,SWIFT,APAC,SETTLED
REC004798,SND05422,RCV07276,88.00.00,USD,2026-08-31T21:32:00Z,REF-16148,SWIFT,APAC,SETTLED
REC004799,SND03580,RCV05475,28.00.00,USD,2026-08-31T11:48:00Z,REF-27313,SWIFT,APAC,SETTLED
REC004800,SND02208,RCV09780,7.00.00,USD,2026-08-31T21:48:00Z,REF-19590,SWIFT,APAC,SETTLED
REC004801,SND08472,RCV04695,98.00.00,USD,2026-08-31T02:09:00Z,REF-21857,SWIFT,APAC,SETTLED
REC004802,SND09272,RCV04210,77.00.00,USD,2026-08-31T18:24:00Z,REF-30632,SWIFT,APAC,SETTLED
REC004803,SND00821,RCV00666,92.00.00,USD,2026-08-31T04:34:00Z,REF-98,SWIFT,APAC,SETTLED
REC004804,SND07835,RCV09860,93.00.00,USD,2026-08-31T09:34:00Z,REF-25645,SWIFT,APAC,SETTLED
REC004805,SND08293,RCV00825,17.00.00,USD,2026-08-31T01:36:00Z,REF-27859,SWIFT,APAC,SETTLED
REC004806,SND05237,RCV06696,51.00.00,USD,2026-08-31T16:52:00Z,REF-4468,SWIFT,APAC,SETTLED
REC004807,SND03833,RCV01294,27.00.00,USD,2026-08-31T18:01:00Z,REF-7739,SWIFT,APAC,SETTLED
REC004808,SND01744,RCV06171,96.00.00,USD,2026-08-31T16:53:00Z,REF-11941,SWIFT,APAC,SETTLED
REC004809,SND09238,RCV01502,91.00.00,USD,2026-08-31T02:10:00Z,REF-14523,SWIFT,APAC,SETTLED
REC004810,SND05648,RCV08430,26.00.00,USD,2026-08-31T00:47:00Z,REF-26141,SWIFT,APAC,SETTLED
REC004811,SND08944,RCV02962,25.00.00,USD,2026-08-31T09:07:00Z,REF-29530,SWIFT,APAC,SETTLED
REC004812,SND01117,RCV02261,77.00.00,USD,2026-08-31T16:51:00Z,REF-29547,SWIFT,APAC,SETTLED
REC004813,SND03323,RCV08260,92.00.00,USD,2026-08-31T22:29:00Z,REF-16736,SWIFT,APAC,SETTLED
REC004814,SND04001,RCV06013,83.00.00,USD,2026-08-31T15:25:00Z,REF-27616,SWIFT,APAC,SETTLED
REC004815,SND01891,RCV02337,93.00.00,USD,2026-08-31T08:21:00Z,REF-29201,SWIFT,APAC,SETTLED
REC004816,SND06863,RCV09843,69.00.00,USD,2026-08-31T19:13:00Z,REF-12859,SWIFT,APAC,SETTLED
REC004817,SND06257,RCV09002,52.00.00,USD,2026-08-31T17:36:00Z,REF-18058,SWIFT,APAC,SETTLED
REC004818,SND04748,RCV02712,0.00,USD,2026-08-31T17:38:00Z,REF-15762,SWIFT,APAC,SETTLED
REC004819,SND01178,RCV01460,16.00.00,USD,2026-08-31T22:44:00Z,REF-20403,SWIFT,APAC,SETTLED
REC004820,SND07298,RCV02230,75.00.00,USD,2026-08-31T08:26:00Z,REF-6962,SWIFT,APAC,SETTLED
REC004821,SND04658,RCV02560,80.00.00,USD,2026-08-31T13:02:00Z,REF-13165,SWIFT,APAC,SETTLED
REC004822,SND02009,RCV05303,6.00.00,USD,2026-08-31T09:46:00Z,REF-8527,SWIFT,APAC,SETTLED
REC004823,SND00297,RCV00254,98.00.00,USD,2026-08-31T02:31:00Z,REF-3601,SWIFT,APAC,SETTLED
REC004824,SND03152,RCV02089,42.00.00,USD,2026-08-31T01:45:00Z,REF-17274,SWIFT,APAC,SETTLED
REC004825,SND01921,RCV05882,46.00.00,USD,2026-08-31T18:28:00Z,REF-31851,SWIFT,APAC,SETTLED
REC004826,SND01986,RCV07483,59.00.00,USD,2026-08-31T01:17:00Z,REF-12533,SWIFT,APAC,SETTLED
REC004827,SND00599,RCV07770,47.00.00,USD,2026-08-31T01:37:00Z,REF-17876,SWIFT,APAC,SETTLED
REC004828,SND07858,RCV04560,89.00.00,USD,2026-08-31T15:45:00Z,REF-17476,SWIFT,APAC,SETTLED
REC004829,SND06404,RCV01484,24.00.00,USD,2026-08-31T10:37:00Z,REF-5528,SWIFT,APAC,SETTLED
REC004830,SND05227,RCV08622,42.00.00,USD,2026-08-31T05:36:00Z,REF-9467,SWIFT,APAC,SETTLED
REC004831,SND01661,RCV05271,32.00.00,USD,2026-08-31T20:10:00Z,REF-7630,SWIFT,APAC,SETTLED
REC004832,SND01808,RCV02134,10.00.00,USD,2026-08-31T08:37:00Z,REF-23072,SWIFT,APAC,SETTLED
REC004833,SND06421,RCV01285,41.00.00,USD,2026-08-31T22:51:00Z,REF-20570,SWIFT,APAC,SETTLED
REC004834,SND01818,RCV05340,29.00.00,USD,2026-08-31T05:13:00Z,REF-19853,SWIFT,APAC,SETTLED
REC004835,SND08783,RCV07409,64.00.00,USD,2026-08-31T04:18:00Z,REF-27321,SWIFT,APAC,SETTLED
REC004836,SND08814,RCV06801,41.00.00,USD,2026-08-31T05:02:00Z,REF-12207,SWIFT,APAC,SETTLED
REC004837,SND05645,RCV04734,18.00.00,USD,2026-08-31T01:25:00Z,REF-4344,SWIFT,APAC,SETTLED
REC004838,SND03714,RCV02730,56.00.00,USD,2026-08-31T06:05:00Z,REF-142,SWIFT,APAC,SETTLED
REC004839,SND05564,RCV02715,5.00.00,USD,2026-08-31T08:03:00Z,REF-21145,SWIFT,APAC,SETTLED
REC004840,SND07262,RCV01924,61.00.00,USD,2026-08-31T02:54:00Z,REF-12248,SWIFT,APAC,SETTLED
REC004841,SND02694,RCV07326,38.00.00,USD,2026-08-31T15:09:00Z,REF-11871,SWIFT,APAC,SETTLED
REC004842,SND01785,RCV02737,73.00.00,USD,2026-08-31T19:41:00Z,REF-13886,SWIFT,APAC,SETTLED
REC004843,SND06878,RCV04150,62.00.00,USD,2026-08-31T12:58:00Z,REF-30242,SWIFT,APAC,SETTLED
REC004844,SND05645,RCV01254,27.00.00,USD,2026-08-31T06:40:00Z,REF-26993,SWIFT,APAC,SETTLED
REC004845,SND06443,RCV09595,43.00.00,USD,2026-08-31T14:51:00Z,REF-22257,SWIFT,APAC,SETTLED
REC004846,SND06022,RCV05820,22.00.00,USD,2026-08-31T15:18:00Z,REF-20307,SWIFT,APAC,SETTLED
REC004847,SND02733,RCV02027,81.00.00,USD,2026-08-31T00:17:00Z,REF-21110,SWIFT,APAC,SETTLED
REC004848,SND01534,RCV08624,87.00.00,USD,2026-08-31T13:02:00Z,REF-28675,SWIFT,APAC,SETTLED
REC004849,SND02042,RCV07443,45.00.00,USD,2026-08-31T06:00:00Z,REF-13612,SWIFT,APAC,SETTLED
REC004850,SND04538,RCV03170,42.00.00,USD,2026-08-31T22:22:00Z,REF-10292,SWIFT,APAC,SETTLED
REC004851,SND09038,RCV00457,43.00.00,USD,2026-08-31T19:12:00Z,REF-10113,SWIFT,APAC,SETTLED
REC004852,SND02375,RCV00609,49.00.00,USD,2026-08-31T13:21:00Z,REF-15249,SWIFT,APAC,SETTLED
REC004853,SND08985,RCV02751,36.00.00,USD,2026-08-31T01:01:00Z,REF-12745,SWIFT,APAC,SETTLED
REC004854,SND00185,RCV03232,86.00.00,USD,2026-08-31T20:30:00Z,REF-6086,SWIFT,APAC,SETTLED
REC004855,SND01983,RCV00435,26.00.00,USD,2026-08-31T04:34:00Z,REF-7945,SWIFT,APAC,SETTLED
REC004856,SND01048,RCV06697,56.00.00,USD,2026-08-31T21:10:00Z,REF-31048,SWIFT,APAC,SETTLED
REC004857,SND08676,RCV04527,46.00.00,USD,2026-08-31T04:03:00Z,REF-8257,SWIFT,APAC,SETTLED
REC004858,SND08860,RCV06177,70.00.00,USD,2026-08-31T17:30:00Z,REF-20995,SWIFT,APAC,SETTLED
REC004859,SND06288,RCV00883,88.00.00,USD,2026-08-31T01:23:00Z,REF-24758,SWIFT,APAC,SETTLED
REC004860,SND05920,RCV00531,68.00.00,USD,2026-08-31T06:52:00Z,REF-23745,SWIFT,APAC,SETTLED
REC004861,SND06339,RCV01841,84.00.00,USD,2026-08-31T08:17:00Z,REF-7700,SWIFT,APAC,SETTLED
REC004862,SND06195,RCV00432,89.00.00,USD,2026-08-31T01:39:00Z,REF-30933,SWIFT,APAC,SETTLED
REC004863,SND02499,RCV06856,43.00.00,USD,2026-08-31T08:45:00Z,REF-19418,SWIFT,APAC,SETTLED
REC004864,SND09757,RCV00017,45.00.00,USD,2026-08-31T04:12:00Z,REF-13192,SWIFT,APAC,SETTLED
REC004865,SND08677,RCV01366,49.00.00,USD,2026-08-31T02:13:00Z,REF-20050,SWIFT,APAC,SETTLED
REC004866,SND01706,RCV02584,58.00.00,USD,2026-08-31T17:21:00Z,REF-399,SWIFT,APAC,SETTLED
REC004867,SND06777,RCV08518,33.00.00,USD,2026-08-31T00:25:00Z,REF-31216,SWIFT,APAC,SETTLED
REC004868,SND05134,RCV09362,98.00.00,USD,2026-08-31T02:31:00Z,REF-22724,SWIFT,APAC,SETTLED
REC004869,SND06999,RCV07603,91.00.00,USD,2026-08-31T06:55:00Z,REF-24633,SWIFT,APAC,SETTLED
REC004870,SND07550,RCV02523,35.00.00,USD,2026-08-31T22:03:00Z,REF-14424,SWIFT,APAC,SETTLED
REC004871,SND04787,RCV03758,38.00.00,USD,2026-08-31T10:55:00Z,REF-6811,SWIFT,APAC,SETTLED
REC004872,SND02046,RCV02220,96.00.00,USD,2026-08-31T18:57:00Z,REF-28075,SWIFT,APAC,SETTLED
REC004873,SND06331,RCV00586,29.00.00,USD,2026-08-31T02:49:00Z,REF-1438,SWIFT,APAC,SETTLED
REC004874,SND05742,RCV01918,66.00.00,USD,2026-08-31T19:36:00Z,REF-9673,SWIFT,APAC,SETTLED
REC004875,SND01013,RCV00913,32.00.00,USD,2026-08-31T06:41:00Z,REF-17766,SWIFT,APAC,SETTLED
REC004876,SND00302,RCV03193,16.00.00,USD,2026-08-31T06:06:00Z,REF-10984,SWIFT,APAC,SETTLED
REC004877,SND07973,RCV08971,63.00.00,USD,2026-08-31T10:12:00Z,REF-13431,SWIFT,APAC,SETTLED
REC004878,SND09057,RCV06175,62.00.00,USD,2026-08-31T12:07:00Z,REF-13997,SWIFT,APAC,SETTLED
REC004879,SND01792,RCV03683,2.00.00,USD,2026-08-31T03:46:00Z,REF-15400,SWIFT,APAC,SETTLED
REC004880,SND05289,RCV09477,32.00.00,USD,2026-08-31T19:37:00Z,REF-29466,SWIFT,APAC,SETTLED
REC004881,SND06010,RCV07729,98.00.00,USD,2026-08-31T05:22:00Z,REF-19193,SWIFT,APAC,SETTLED
REC004882,SND05287,RCV08288,34.00.00,USD,2026-08-31T17:02:00Z,REF-9524,SWIFT,APAC,SETTLED
REC004883,SND07318,RCV05888,60.00.00,USD,2026-08-31T11:41:00Z,REF-19802,SWIFT,APAC,SETTLED
REC004884,SND02638,RCV06471,0.00,USD,2026-08-31T21:24:00Z,REF-31492,SWIFT,APAC,SETTLED
REC004885,SND07815,RCV09746,91.00.00,USD,2026-08-31T14:51:00Z,REF-4276,SWIFT,APAC,SETTLED
REC004886,SND05821,RCV07241,59.00.00,USD,2026-08-31T21:34:00Z,REF-4585,SWIFT,APAC,SETTLED
REC004887,SND06254,RCV09588,79.00.00,USD,2026-08-31T10:47:00Z,REF-30807,SWIFT,APAC,SETTLED
REC004888,SND08226,RCV02226,75.00.00,USD,2026-08-31T03:06:00Z,REF-14834,SWIFT,APAC,SETTLED
REC004889,SND03766,RCV02589,22.00.00,USD,2026-08-31T08:38:00Z,REF-23990,SWIFT,APAC,SETTLED
REC004890,SND07203,RCV01710,10.00.00,USD,2026-08-31T13:13:00Z,REF-11652,SWIFT,APAC,SETTLED
REC004891,SND02162,RCV09101,72.00.00,USD,2026-08-31T16:38:00Z,REF-11876,SWIFT,APAC,SETTLED
REC004892,SND02268,RCV01423,27.00.00,USD,2026-08-31T09:41:00Z,REF-29119,SWIFT,APAC,SETTLED
REC004893,SND05912,RCV02665,58.00.00,USD,2026-08-31T01:09:00Z,REF-30273,SWIFT,APAC,SETTLED
